label,text
1,"I waited for so long to get this CD and I had hoped that it would be what I expected, but it was so much more. I love every song on it and I guess my favorite changes from day to day. Right now my favorite is THE WAY. I think it is one of the most beautiful songs I have ever heard. I wanted to write this letter and really blast the critics but the more I thought about it I realized that that isn't the CLAY-WAY. I understand that we can't expect every body to love it like Clay's true fans do but we just have to stick behind him and let him know that the people who truly love him are estatic about the CD and we are so proud of him for sticking to his beliefs and not letting the producers talk him into compromising what he believes in. We want more of the Clay we love, and we will stick with you forever."
1,"Works great. Got this one to upgrade from a normal/low definition unit. It is compact, easy to use, stylish and is a fine product from Tivo."
1,This is a good summary book to have. I found it informative. Although this book by itself is not enough for planning a trip to Alaska. It gives highlights but I found myself needing additional information.A good buy
1,This is by far my favorite and the best chocolate bar I have ever eaten!!!!! YUM!!!
1,"This album is truely amazing. The songs are catchy, the lyrics are funny yet full of truth, and her voice is awsome. The songs are full of crude humor as she talks extensively about drinking and sex. Somehow though, even a more conservative girl like me can grow to loooove her music. The reason is because of how deep her lyrics can be, even though, at a first lisen, it might not appear that way. Her songs can range from very funny like, The World is Full of Bastards, which almost any girl can relate to, and guys laugh about, and Mata Hari, about a fake and slutty girl to more somber like Takes His Place, about relationships never working out. Her songs speak to everyone as she speaks about messing up in life and about bad relationships. Everyone needs to get this cd, support lil local bands...also see her in concert, that is the most amazing experience!"
0,"Like other 1-star reviews, this warmer barely kept the coffee warm. And like most other cheap electronic products, the cord was too short; just enough to reach the floor with about two inches to move around. Also, don't waste your time trying to actually warm coffee, as it took about an hour and a half to go from room temperature to warm."
0,This was the worst diaper product we ever purchased. Store brands are far better than this popular product. Probably because it was on sale....Do not buy it if you care about your baby
1,"I purchased this card because the unique capabilities of our network required it. So I can't speak for it's features...But I only paid $25.00 for it. If you shop for this item on on-line auctions, you can get a very good deal."
0,"Clay knocked my socks off on American Idol, and I will always believe that he should have won. His interpretations of familiar pop tunes and standards were awesome. That's why the CD was disappointing. Comprised of unfamiliar tunes, and without his exciting stage presence, this CD is completely unremarkable. I'm sure it was popular with the teenyboppers (the CD includes a mini-poster), but his fan base is much, much broader. Clay, if you're reading, we'd like to hear more of your unique interpretations of familiar music. Pick a decade, pick an era, pick a genre. You have the potential to be a icon and not just an idol, but it won't happen with stuff like this,"
0,"I used this to study for the recertification exam in the summer of '09. I passed the exam, but I'm not sure how much this book helped. It focused a lot of questions on certain diseases that were not on the exam, and some diseases that were hit multiple times on the exam were never mentioned in the book. Also, like other reviewers have mentioned, there are numerous mistakes and dated practice guidelines in the book. If I had to do it over again, I would try a different book."
0,"After waiting months for this game to be released I find that its is essentially unplayable. Although I have a reasonably fast PC 3.06 Ghz and a fair video display, the game is slow and jerky and it crashes or hangs up constantly. Having played all the TR games this is by far the worst. I will be trying to get my money back on this one. If you haven't already bought it don't waste your time or your money."
1,"This movie is great! The story is interesting, and I love the superb acting and special effects. This flick was truly watchable and enjoyable. It will have you glued to your screen! If you love scary movies, don't pass up this one!"
1,"What a wonderful imagination Beth Hilgartner has! . I was totally immersed in the world she has created. Her characters are super; the plot kept me on the edge of my chair. What a good read! When will the next one be out, Beth?"
1,"Could one of the Bob Newhart Show fans tell me what season the episode of Bob Hartley dresses as Zorro for a masquerade party,and ends up on the ledge of of a building is included on?Thank You."
1,"This book answers hard questions regarding God and our existance in a way that is very racional. I could not find one thing that didn't have a logical explanation regarding the spiritual way of looking at things. It is bealtiful, positive, and only talks about love. It has helped me see life in a different way and respect God's work. I learned that he is in charge at all times, protecting us, and will give us eternal life. This knowledge will help you cope better with every day life issues, tragedies, etc. I hope everyone in the world would read this book and live accordingly, which will happen with time."
0,"Took this out of the box, plugged it in, and waited 45 minutes for it to heat up enough to cook hot dogs. After this adventure, I put it back in the box and returned it for a refund. Find another brand, this one is worthless"
1,"This is one of my favorite albums. The score for this film was extrodinary and the original music performed by Deborah Lurie was absolutely gorgeous.The top 5 songs of the soundtrack:1. ""It's Alright"" by Peace Out featuring Chris Logan (Black Sabbath cover)2. ""Tim's Song"" - Deborah Lurie3. ""The District Sleeps Alone Tonight"" - Postal Service4. ""Baby Hold On"" - Nina Khoury5. ""Waterfall"" - I-94This is the very best cover of ""It's Alright"" I've ever heard. Guns N Roses tried it once but this one is slightly better. It's a beautiful song and was a fantastic choice for this movie. The lyrics and overall sound of the song fit the story and pace of the music perfectly. So kudos to them for choosing to re-record it."
1,"I bought the 512mb for my daughter. It's big enough (drive wise) for her favorite songs and small enough (compact wise)she can take it with her instead of a portable cd player when we travel. The sound is pretty good and transfer is easy, though a little slower then the other mp3 players that we have."
1,I am currently in school for my bachelors in culinary and this book is a must have for all students i believe i have only started to read it but so far it is great
1,"Through each page, this book carried with it amazing perspectives that transcend time and generations. In terms of the story independent of everything else, it was not very compelling. However, as a piece of literature trying to paint a vision of what happens when communication is no longer valued either verbally or through the pen, it is a classic."
1,"Purchase this to lay on ground before putting mulch down. Worked great, very heavy plastic, would purchase again. I see this lasting years under the mulch."
1,"I wish Max Keeble was my father. He repersents all that is good & just in the world, and is the point of my obsession. However, the way they repersent the fat kid, I believe Robe was thy name, is perposturous and insulting towards my superior intelligence. He is constantly getting stuck ( Winnie The Pooh syndrome ), and the other kids generally avoid him. I think the incredible brain trust behind Max Keeble hate fatties. With that said, the rest of the movie was suprisingly realistic and my favorite scene is where the sk8er kid sk8s around the school, because sk8boarding is kewl.Why did they make the popular girl seem like such a jerk? IT WAS HER SEAT... The principal scared me a little bit, with his insane hi-jinks and all...The Saga Of Max Keeble makes me proud to be an American. Wear the red, white, and blue proud Max. Wear it proud."
0,This item is not worth the money. It takes between 80 and 120 minutes to cook brown rice. My $49.00 Sunbeam steamer that I purchased 5 years ago cooks rice much better than the Zojirushi.
1,I still can't believe that this is a used book. I was practically untouched. What an unbelievable product for an amazing price. Thanks again.Eddie O
1,"This is the reason for HD TV's to exist, to watch a movie like this with higher quality and sound that a theater. Just great, buy it if you are a fan, buy it if you love movies, buy it if you love HD, buy it if you have a TV and a couple of hours to enjoy a good action movie."
0,"There are two mistakes about this DVD. The English title for this Italian movie should be either Bread, Love and Dreams (original: Pane, amore e fantasia) or Bread, Love and Jealousy (original: Pane, amore e gelosia). The actors Vittorio de Sica, Gina Lollobrigida and Marisa Merlini played in both movies and the product description could easily be related to any of them. Both movies were directed by Luigi Comencini and not by Vittorio de Sica. Boudu Saved From Drowning is a very famous Jean Renoir movie from 1932. Both Italian movies are very good, but the one star is because of these mistakes."
0,"This entire album sounds like it was rather cheaply recorded via nothing but sequencing on keyboards that really don't sound that great anyway.It reminds me of those keyboards you used to buy where you could push one key and it would play a song for you.I really don't understand why he released this. I've been a Nez fan for years, but this one left me feeling quite ripped off.I feel he's taking his fans for gullible idiots with this half hearted attempt at an album; thinking we'll buy anything he puts out."
0,"What a disappointment. This book is about 50% self-centered travelogue and 50% teasers about the mysteries. I expected a book full of archeological information about cities and cultures that have long since disappeared, but instead got embarrassingly ridiculous chit-chat and superficial explanations. I wanted scientific information, not a book that tends to explain most of its mysteries via levitation and alien beings!"
0,"The playing is merely competent, and the singing sounds like jump rope chanting much of the time. But there are flashes of inspiration. It's unlikely any of these songs will stay with you after the CD is over, nor will you feel much of a draw to put it on again."
1,"This is an excellent adaptation that leaves out some of the more sinister elements/overtones. There are no bawdy barroom scenes. Levity is provided by the addition of several animals. Oliver has a pet toad named Squeakers, Fagin has a parrot that ""parrots"" back Fagin's words (even when it gets him in trouble), there are a few more birds in the thieves abode and a cat. Naturally the cat scraps with Bill Sike's dog Bullseye, providing a comedic break.Other than being somewhat disappointed/annoyed by the lack of ""color"" in Fagin's voice, I found this thoroughly entertaining. It follows the book quite well for a 90 min. version. It is for the young set, grades K-1 to 5-6.It will be more palatable to many families than the G rated Broadway film, Oliver Twist, The Musical. The latter is more touching, heartbreaking, and real for some sensitive youngsters. It is over the top wonderful for all... except ages 0-7 or 8.Addl Note---My copy says 1973 on the back."
1,"I was trying to catch up on my classics when I ran across this book. I can honestly say that it was one of the richest, most fulfilling books I have EVER read. A book that truely has stood the test of time, ""A Tree Grow in Brooklyn"" will always have a place in my heart. Exelently portrayed characters leave someone that every young woman can identify with."
0,"This movie is an action pack for the year, but the chapter transitions on this DVD BluRay version are not smooth with blank screens. Several features and clips were missing from the Theatre version. You would regret to have bought this version and should wait to get the later version with all the available added features."
0,"Received this and rubbed it on a few skin-tags twice a day for 8 days - no change to the skin tag. No change to color, texture or size. It did absolutely nothing for my skin tags.I will try it again if I ever get a wart."
1,"To think that British Intelligence created this allusion to fool the Nazis during World War II is just magnificent. A ripping good yarn. Well done Amazon.com. This DVD is not released in AUSTRALIA. Making the purchase on line was simple, quick and easy. Regards Mr. T J SOMERVILLE, GAWLER EAST, SOUTH AUSTRALIA, AUSTRALIA"
0,"In this book, Davy does something bad and has to make amends for it before his mother gives him a loving hug.As a mother trying to teach love and forgiveness to my young son, I was horrified at the moral of withholding love from a child to ""teach"" a lesson. The book is off our reading list and in the trash can."
1,"I always loved Wu and Ghost, so i had to check this out, not knowing what to expect, cause Wallets was just aight. I was def impressed by this album. I saw the single with Missy and I thought Ghost went pop, but after hearin the whole thing, all can agree, this is HOT. Check out ""Metal Lungies"" and ""Run"" for some hot D-Block verses from Jada, Sheek, and SP. ""Holla"" is just Toney rhymin over an old Delfonics song, not sample, the whole song! I hear this song on the Muzak workin at Price Chopper, make me crack up. Hottest track on this album tho, for me at least, ""Be This Way"". Good sample, hot hot beats, some REAL lyrics from Ghost, good message. Like he says on the intro, new label, same Starks......and a HOT album."
1,"This is the first album I have truly enjoyed for many, many years. I loved every track. They gave me chills and tears! He is destined for greatness. Expect this album to top the charts for months and set all kinds of records!!"
1,"This was a great book. I must admit that some parts of the book, some of the chain of events seemed unrealistic and this frustrated me a little bit but it did not keep me from wanting to read more. I was ready to give the three and a half stars until I reached the end, where I was hit with sorrow that the book was coming to an end and the characters had grown on me. The ending had a huge effect on me and was symbolic in that life goes on but you will never forget the hardships and the happiness that made you who you are. From the beginning of the book, I felt attached to the serene 1900s Brooklyn setting of the book and I can only imagine the blend of hardship and morsels of happiness that those times brought to a child and his/her family. I was very sad to say goodbye to the characters in the book and goodbye to life in early 1900s Brooklyn."
0,"This is Jack jumping into the Budda scene. Good if you feel like you need a Zen fix, and his observations on how to aspire to happiness are actually quite good too."
0,"It's a great concept.... connecting A/V devices over a short distance without wires. However, the Rf Link system doesn't quite make it a reality. I tried very hard to use the system to connect a camcorder to a TV/monitor. Even at a very short distance of 10 feet, the signal continously drops. I even tried adding the ""optional"" Rf Link output booster. However, any movement near or between the transmitter and receiver (still at 10 feet) causes the signal to drop out.... totally unacceptable and unusable. The only happy note was Amazon's great customer service and return policy."
1,I am glad I bought this one to cross reference and for more thorough definition for my med term course; it got lots of vivid pictures which I even like. I highly recommend this book.
1,"Friend had me watch, ""Last Tango in Paris."" I couldn't find it in any video store so I immediately looked it up on Amazon.com and abracadra...it was found! Great price and was shipped quickly to my house. How convenient!!! Keep up the awesome work. I use Amazon for book club on a monthly basis and I am really pleased with everything. Wish I could get better shipping prices...For example, my last book was only a one penny, but the shipping was over 2 dollars. Wish you could ship more than one book, better price.Happy customer, Riley"
0,"My 5 month old never had diaper rash until she started using the Pampers baby dry (size 1) she doesn't even sleep for more than 4 hours at a time so she never sat in a diaper for much longer than that. I would never buy these again. In fact, we have tons leftover and I'd rather waste the money than subject my baby to them."
0,"I would not buy this again - it teaches a non-standard supposedly ""new"" methof of casting"
0,"There have been many comparisons of Oasis to the Beatles, often by the band itself; but Noel Gallagher cannot draw the distinction between inspiration and imitation. On their first two albums, they got away with mere imitation just because they came up with some pretty infectious melodies. But on this album, the melodies aren't even there. They've fallen victim to their own hype and have created a monster. For God's sake, do not buy this album. ""All Around the World"" is the best song, although like the rest of the album, someone should have turned off the studio tape halfway through the band's performance. Way too long and tedious. And if Noel is one of the richest musicians in England, can't he afford some cleaner production?"
1,"This book is mind boggling. Next to the Bible, it is the best book I have ever read. It is very clearly and concisely written and very practical in its application. No one who applies these principles can ever be defeated!!!"
0,"I confess I didn't play past the first level, but here's why. The colors are so bright in this cartoon-graphics game, it can give you a headache. Then on the first level, a dinosaur kept coming out of nowhere and jumping on my Taz, delaying the game as Taz recovered. There's no warning this is going to happen, and no way you can defend yourself. Maybe I didn't give it a chance, but if I have problems on the very first level, it just isn't right. And if you get motion sick easily...well, Taz pretty much spins a lot. Enough said!"
1,"I was not so impressed with the video quality. It was a bit grainly, but better than the DVD copy. Blu-ray gives you the newer lossless sound that will rock your world. You will feel like you are in the bar.I recommend this because of the sound quality and it is worth the upgrade if you like this movie."
1,"was not sure if it would have fit, but it did as i have a chassis form the f50.8 version. Thus far it feels good and i would definately recommend the use of this product"
0,"I think it's such a shame that an enormous talent like Clay Aiken is pigeon-hold into making an album like ""Measure Of A Man"". Aiken's voice is soaring and wonderous throughout this disc, but the lyrics and arrangements of each track, excluding ""This Is The Night"" and the title track, are downright insipid. Think Backstreet Boys go Broadway. Clive Davis, the album's head producer is a bonafide hitmaker, but even he has to hang his head in shame at allowing this drivel to be sold to Aiken's fans. From the interviews that I've read and seen on TV featuring him, Clay seems like a decent human being, and has a voice that will mealt your heart. But, I strongly advice any serious music lovers to avoid this disc and wait for something more mature and stronger musically from Clay Aiken the vocal wonder."
1,"I have had this album on my 'must buy' cd list for some time and I finally got around to making the purchase in 2004. All I can say is that I should have purchased it earlier.A wash of alternative-rock-country-blues etched with dark and somber imagery. However it's not melancholic, just quietly introspective and laid-back.Works very well with a cup of coffee/tea, a newspaper and a lazy Sunday afternoon."
0,"I'm sure the editors at HarperCollins thought by changing the powerful (and controversial) imagery of this book, they'd sell more copies. Nothing like compromising art and expression to sell out.1/5 stars for this homogenized shadow of the original book."
1,"I've heard from alot of people how boring this book was. For me it was ok. I love the plot but the whole setting in the 1600s was what I didn't like, and one chapter was all dedicated to some political guy, I didn't like that either. So some parts are really boring other are ok and other are REALLY good, for example the last part, I love that part. I love that sorta thing."
0,"I have finished this book with only 2.5 days.I feel very disapointed because this book mainly tell you what the features are avaliable in the Small Business Server 2000.This book hasn't tell you how to use them, how to deploy them.The style of the book is many titles in a chapter, but there is only a few words talking the title.I feel that the author is saying like ""There is Remote Access Service with SBS 2000. Then bye bye.""This book is too details for manager/decision maker, but not enough for administrator, so I don't know what this book for."
1,"Fort Apache is another wonderful example of Fords amazing directing ability! It's a pity that he is still not around to make more of these classic epics.John Wayne does a spectacular job playing Kirby York. A brilliant if somewhat bitter character, who has spent a major portion of his life fighting Indians and is therefore much more aware of the danger of fighting them as if they were civilized soldiers who obey the tactics of war.Henry Ford, as usual does an incredible acting job, as the ignorant Colonel Owen Thursday, who's pride gets him into much more trouble then it's worthI can't say that I actually ever rooted for the Indians (who did a wonderful job of appearing uncivilized) which I suppose is how it's supposed to be :-) And I was highly disappointed that Owen never made it back. Even if he WAS a disagreeable person.Fort Apache is a must see! A GREAT video!"
0,"I've been a fan of Ry Cooder's recordings for a long time, but noe I prefer him more like producer of other artist's records (listen to the latest M. Staples one..). ""My name is Buddy"" should be changed in ""My name is BORING"": I can save only 4/5 good songs (NOT masterpieces) in this cd, the sound is disjointed and the voice of Ry seems is really too tired...Finally, listening to the latest Ry's album, my favourite remains Chavez Ravine, that is strange and not perfect, but much better than Buddy!"
0,Into the Wilderness was absolutely top-notch so maybe my expectations were too high for Dawn on a Distant Shore. This story contained little action and far too much gossip. These wonderful outdoorsmen (and women) were confined to rocking in ships for 300 pages! I was as homesick for the mountains as Hannah was. I love Ms. Donati's characters but I was as uncomfortable as they were in their oversea adventure. I do hope she brings them home for the next installment. If I hadn't read the first book I would never have finished this one - the plot was too much of a stretch - but the Bonners are terrific and I had to know what happened to them.
1,"The Greatest Generation is a fabulous piece of work which transports the reader back to the 1940s and then goes on to show how it's survivors went on to influence our world. Upon completion of the book I began to think, how will my generation affect the world?"
1,"I like the simple design of Noritake Colorwave dishes, but was unhappy with gray marks from metal tableware. I have discovered that the right dishwasher detergent takes care of this. I was using a phosphate-free powder, for ecological reasons, but it was not getting my dishes clean. Researching this, I learned that in the last year, phosphate-free dishwasher detergents have improved a lot, so this problem may go away by itself. Otherwise, try a different phosphate-free detergent; the tablets seem to work best."
0,"I have been through two of these, each one only worked for a few months before going bad. After three months and only sporadic use, the first one I bought started cycling on-off continuously. This isn't apparent unless you are using it while plugged in, but the battery icon will show it is charging for a couple of seconds, then flip back to the battery icon for a couple of seconds and so on. I contacted the company, which confirmed it was faulty, so I sent it back to them for replacement. I received the replacement from Macally and after a couple of months, the second one started doing the same thing. I have read this is a pretty common occurrence with this product. I suppose there is a reason that it's a third the cost of the Apple product."
0,i was wanting to buy this cd but im glad i diddnt i burned it from my cousins. After hearing toxicity and chop suey the rest of the songs are horrible. i think that all the procides for this cd is going to terrorsim. WARNING: DONT BUY THIS CD
1,was received faster than expected with package undamaged and in great shape..was so happy it got here in time to give as a christmas gift..will buy from again
0,"I began reading this novel since it has such a great reputation as being a ""classic."" However, after reading well over a hundred pages, the book failed to keep my attention in the least bit. The plot is weak and pathetic, and the characters are too one-dimensional. Although it may pick up later, it certainly is not worth it."
0,I would have like to have seen this book before I bought it. I never would have bought it in the condition I found it.
1,"Always loved watching A Charlie Brown Christmas on TV during the holiday season, now I can watch it any time.The extra features included were great, one I had never seen before. Thoroughly enjoyable speaking as a Charlie Brown fan."
1,"Living in Chaos is Living in Stability is truly a book that has inspired me to be more aware of my spirituality and has shown me many ways to do this. It is a book that has brought peace to my heart having read it right after September 11, 2001. If you are searching for more meaning in your life and comfort of your soul, this book is an excellent choice."
1,This book is very informative if your child has a brain or spinal cord tumor. It is broken into easy to read sections. The quotes from people who already lived through this were priceless. I helps put things in perspective for you. It gives you tips on how to deal with unusual circumstances. It has lots of resources for contacting other organizations on the web as well. Very helpful for me and my family.
1,"Typical Steven Berry book - action thriller with a historical/fact base. A quick read that keeps the pages turning. I enjoy these books immensely - but this particular book is a little far fetched for me with heavenly appartitions and such.Having siad that, it is great entertainment, and provides enough interesting historical tidbits that it remains classic Berry and a good read."
1,"The toner in my HP Laserjet 2100 finally ran out, and so I couldn't justify spending $100 for a new toner when my local office supply store had the 1020 on sale for $80. I read all the reviews on Amazon and TigerDirect and decided that this was the printer for me. I had no problems with my old printer and wanted another HP.Installation was easy. I followed the instructions and installed the CD first. I bought the usb cable from Amazon - Belkin gold series, 10ft for around $10. This printer is so much smaller than the 2100, but it does everything my old one did, just faster and with a smaller footprint. It is also very quiet. Everything worked beautifully and I expect this printer will last as long as my 2100."
1,Great factual read. Very similar to dan Browne style novel. If you like dan Browne you'll love Steve berets well written to the point novel. Great read.
0,With 100s of unreleased tapes in the archives all Universal can do is re-hash old stuff again and againThe CDs are classic Allmans but why a box set ???
0,I decided to read this after seeing all the glowing reviews here. HA-don't believe that hype. I am a Stephen King/Dean Koontz fan and thought this book was AWFUL. None of the characters are fleshed out-you don't feel anything for them. They are cold and unrealistic. The plot is predictable and ridiculous. Skip this one.....
1,"Many think that this album is inferior compared to other Cream albums. This is my favorite Cream album, Clapton's guitar work is beyond compare. ""Spoonful"", ""I Feel Free"" and ""Sweet Wine"" show Clapton's talent as a top guitarist as well as his talent as a blues musician on blues songs ""Sleepy Time Time"", ""I'm So Glad"" and ""Cats Squirrel"" as well as his lead vocal on ""Four until Late."" Gingers drumming is also at its peak on his showpiece ""Toad"" as well as doing more than keeping time on ""Sweet Wine"" and others. Jack Bruce's range as a vocalist combined with his talent as a bass and harmonica player are shown on this album more than on any other Cream Album. Though many of the songs aren't original, they sound like no other band when coming from Cream. I would take this album over any other made by Cream, or any other band!"
1,I love this product. This is my 2nd one because the gears stripped on the first one. I like it so much I hunted around until I found one I could afford. I'm hoping this one will last longer.
1,"This is a collection of Forsyth's short stories. They are thrillers with political background to some extent. They sometimes have some comical scenes as well. I like 'The Emperor', because I think it's a twisted version of ""The Old Man and the Sea""."
0,"The videography of the trains is outstanding. Unfortunately, the host is about as obnoxious as they come. Screaming, jumping around, arms flailing, and extremely dumb dialog (you can see just about everyone he interviews/works with cringes at the things he says). On top of that, the rapid jump cutting is enough to make you want to hurl. No joke! Most of the scenes shot of Matt's dialog is with the camera right on the ground pointing up towards him while he's shouting at the camera flailing his arms around.This could have been an excellent series, but it is ruined and unwatchable by the script and host. I'm shocked that anyone liked it."
0,"I did not realize that I needed a PCI Port card and the web site did not indicate this requirement nor that this card was AGI. My son pointed it out to me after I ordered the card. When I contacted Tiger Direct, they did not know that it needed an AGI slot. They told me to call the Distributor - Diamond, who after a 35 minute wait on hold, said it was not his product (it was). When the card arrived and I confirmed that it was not PCI, I was able to return it and get a full refund. It was a hassle taking the box to be returned. I would have preferred to know about this before I ordered it."
1,"...I have ever read.Excellent read for the layperson. Most relevant to our current economic crisis in America. Every politician should be required to read this book. In fact, every classroom teacher should read it, as well. Explains the mess our government has created and why its continued destructive policies are leading our country to assured economic collapse. Policies based entirely on fallacies!!"
0,"The background for this puzzle is black, which makes putting the puzzle together very difficult indeed. It's not much fun and the picture isn't as good as some. Not an enjoyable experience at all - and we love puzzles!"
0,"I own the vest squeem and I absolutely love it!!!!! But this waist cincher is not for me. I'm not gonna say don't buy it because alot of women are shaped different.I just got it yesterday and I'm sending it back. It fit well until my back fat overlapsed over the top of the cincher and thats not attractive at all. So if you know you have more than enough back fat, this is not for you. I tried to adjust it by pulling it up or down and that didnt even help. I wear a size medium, so its my correct size. But it doesnt give me the full coverage support that the vest gives me. The vest covers all the back fat and everything. But I still give Squeem thumbs up though!!! :-)"
0,"This book, was far too long, and was not at all appealing. The length of the book, bored me to tears, and was too hard for people unfamiliar with his work (i am though somewhat familiar but still his theories made no sense to me and lacked relevance in my life). The book went into painstaking great detail describing dreams and interpretations. His theories and interpretations were intriguing, and informative, but lacked any research to back up his theories."
0,Unfortunately I had to return the Blue Ant because I couldn't charge it without the cycle turning itself off. The size & fit were good; it just wouldn't take a charge.
1,Even though not an original book(it is a photocopy) of the book. It is readable and am glas I could still find it.
0,This wireless camera only works 5 ft away from the receiver. It is supposed to be 100m. What is the point of wireless if you have to be that close?
0,"Eric Flint calls this an ""oddball volume"" and a ""cross between a traditional anthology and a novel"" in the preface. I found it a bewildering mishmash, even the wrap up section at the end. The storyline jumps between characters and locations frequently, and the timeline jumps back and forth as well. The number of characters in play is astounding, and most of them are not the main 1632 characters. It was just plain hard to follow, and therefore hard to fully enjoy. For newbies, this is a definite DO NOT BUY. If you are a 1632 series experienced reader, go ahead, but be forewarned that this one falls a little short."
0,I kept getting an error message when trying to install it. I ended up having to return it unfortunately. sorry
0,This book was sold out. after I purchased it I recieved an e-mnail telling me that it was out of stock and I would be refunded my purchase price in five to six weeks. Good News is It took less time to get my refund.
0,"My 5 year old son received this as a birthday present, and it is headed right back to the store. The legs do not stay on, it falls over when touched, with or without the legs, there is a missing door, the elevator gets repeatedly stuck. As much as my son loves the idea of this toy, he has given up and resigned to playing with his other toys because this one is garbage, and a pure waste of money."
0,"I ordered this clock. The first one sent to me did not work at all. The replacement worked until 4:40 and stopped. Every time I would reset it, it would tick until 4:40 and then stop. I can not recommend this at all. It's too bad because the dinosaur matched my sons room theme really well."
1,"It took me a few times before I could honestly give this CD a five star rating, but it is worth it. Clay is so refreshing and is filling a music void. I hope he will continue on and reach his potential as a singer. We could use a few more like him."
1,"I'm not any sort of expert of musicals but all I know is I really enjoyed this when it came out and years later I still find myself whistling Evita songs every other day. It is memorable music and this movie/soundtrack is done in a very entertaining way regardless of how faithful it is to the original. The story itself is good but ultimately doesn't really interest me and I'm not a fan of Madonna or Antonio Whats-his-name, and Latin American politics isn't the most fascinating setting for a story, but dammit...this is just a good soundtrack and rarely is a story ever told so well with such a diverse array of music. Plus unlike many soundtracks that skip songs this one is literally THE sound track to the musical. I pushed play on the CD once while the DVD was playing and it was synchronized."
0,"Hell, I'm not even going to read this book before I tell you all what I think! No reason to waste my time reading ANYTHING written by an animal like Manson.I'm kind of in to learning more about infamous cases like Manson's...but I'd like to hear THE TRUTH about what happened. And the criminals themselves usually do NOT tell the truth. They usually do have a way of detaching themselves, if you will, from the identity they had when they committed or instigated whatever the heck the crime was. So if I read on one of the reviews, that it doesn't sound like Manson...Gosh, why on earth am I not surprised!Hey...for a good laugh, I guess this would be OK to read...just to see how a beast like Manson operates.But I give this one star...like I said, consider the sanity of the source of information in this book...and do your best to not believe it unless someone in their right mind can confirm it.Otherwise, enjoy!"
1,This book has given me some insights on how to solve problems either individually or as a team member. I'm not quite ready to accept all of the ideas but it does give me something to think about! I really liked the fact that it contains both theory and practical advice for both developers and managers!
1,"I really enjoyed this book!I couldn't put it down after the first page which compares Marshall, ""An average North American Male"" ... ""plump and balding"", to his caged pet bird - ""Both had lived three fourths of their expected life span and had another fourth of life to go, if they were lucky"".This sets the tone for the novel which is a thought provoking story written with wit and intelligence.I should note, however, this is not and it is a book about the character Marshall Hollenzer. It is really a book about people - the choices they make and/or the fate bestowed upon them - and journeys - both physical and spiritual.This novel is thought provoking, entertaining, and enlightening.I recommend buying at least two copies - this is the type of book that you will want to share with people you know."
1,"Everyone should have this game. It is the perfect game for families because adults enjoy it as much as the kids. Even young kids can play, because there is no reading, just pictures on the dice. You start with some wooden mice and roll the dice to see if you put one in the cat bowl, take one from the bowl, pass one or do nothing. You never know who is going to win until the end, because even if you run out of mice early, there is a chance someone might have to pass you their's. The last person with mice wins. We have played games where only two people had a mouse at the end, but neither of them won because they had to pass them to other players. The game is small, easy to learn and a lot of fun. Buy it now, you'll be glad you did."
0,"The original was scary, but this is just an excuse to use special effects. This isn't scary, or funny, and should be on MST3K. Yes this movie is that bad. All the bad things you've heard about this movie, are truly an understatement to how bad it REALLY IS! This is ..., and will always be .... Sorry hollywood, but don't try again. We are a little harder to scare now. This would scare a 3 year MAYBE... but even that is giving it to much credit. Skip this and see something else."
1,"As described, it works, should work for a while. Can be manually switched to the opposite cycle (on /off) but only until timer trips it again. Very bare-bones but if you want 20 amp or the T-slot this is it."
0,"Dont buy this album, its a bootleg [Unofficial] CD. Tatu will not recieve a dime from the sales of this CD."
0,"Sorry Clay, I kept an open mind...but this CD is a corny, wimpy collection of out-dated pop. Clay should have stayed the red-haired, freckle-faced, 4-eyed christian singer that he once was. They have turned him into to a blonde, spiky haired howdy doody. My friends and I say......""CLAY NO WAY""!!!!!"
1,Witty and fun songs for everyone from as young as 2 to adult. Has a great message and highly recommended.
1,It bothers me a lot to see that almost everybody has been praising Usher as the R&B king. Hell no! Brian McKnight is the real deal. Usher is just a R&B beginner.
1,I love this slip. I bought this slip to wear under my dresses that came to my knees and this works very nicely.
1,"Excellent little book, specially for some of as, that came to this country a bit later in life, and need it to learn the language just like everyone that comes here."
1,"This is such a feel-good film. Diane lane does a wonderful job playing the woman who leaves behind everything and starts over new. The people she meets, the scenery, the neuroses are all charming in their own way. Where Eat, Pray, Love failed, this film succeeded. A woman sets out to find herself after a personal disappointment, but rather than the whiny arrogant character of Julia Roberts in Eat, Pray, Love, Diane Lane's character has a relatable warmth and energy despite her situation. i highly recommend this film for a rainy day."
0,Have not finished book yet but already getting tired of author plugging his DVD .Plug it at the end of the book but spare us from mentioning it multiple times in the book.
0,"Since my cats have always loved Cosmic Catnip, I figured they might also enjoy the treats. What a disappointment! Neither cat even nibbled, and when I left some outside for the neighborhood stray, he even passed! Save your money and just buy grocery store treats."
0,I bought this for my daughter to sleep on when she was home from college. She actually liked sleeping on it but 3 weeks later it developed a slow leak which I could not find. Therefore I had to throw it away. A complete waste of money.
0,"This product is abridged and not what I wanted. If Amazon wishes to sell an abridged version of a product the word ""ABRIDGED"" should be at the top of the page in big flashing letters, not buried somewhere."
0,I've got one word for you: BORING! Just the thought of reading several sequels to this snooze-fest is enough to make me drowsy.
